category,clean_text
2,showed not part and modi govt silent shame 
2,the seculars wonâ€™ understand this according them modi promised lacks and rafale deal was final upa time
2,modi quitting 
2,not gonna happen sir its rahul does modi
2,how you get yourself modi will have given you lot
2,modi ferformance peaks years fasak
2,coming goa âœ…âœ…âœ… modi already jeet chukey hain
2,ravi srivastava have only one motive that abuse modi
2,well modi happened and the public woke 
2,wasnâ€™ nehru who eradicated poverty and modi introduced  
2,narendra modi public hanging yaseen mallick sign the petition via 
2,only modi jee  
2,for its freedom expression whereas for rest those who have not sold their conscious modi its sheer propaganda
2,also chokidhar like modi 
2,dear rahul kanwal just read comment even those ppl whose backside firing bcoz modi since last yralso dont believe this bluff they just reminding fabricated claim lakh justify the lollipop pappu
2,irony just died today 
2,modi promised comg mukht bharathe will deliver
2,you think there any comparison between modi and rahul rahul born duffer 
2,did you watch the video his pinned tweet says you are with modi you are with india you are not with modi then you are strengthening antiindia forces
2,please iss baat gour kare modi 
2,modi the facto 
"2,till modi there ill politics â€• samriti irani
this means that for these many years you were serving modi and not the country "
2,tell this fool that modi not india infact tumer 
2,upians are wid our 
2,modibhakts will vote while covering their eyes with hinduism and jumlas 
2,they provide lacs job per year during 2008 2014 ask modi create employment pre year according epfo almost lac job created one finance year
2,employment the biggest issue this election modi team will try get rid with this issue and will bring nationalism front guys keep exposing govt unemployment issue 
2,acc all problem and solutions those problems our nation are related population only and btw modi supporter only
"2,till modi there ill politics â€• samriti irani
this means that for these many years you were serving modi and not the country à¥‹ à¥€ à¤¾ à¥‡à¥€ à¥‹ "
2,this how fascist cult starts saying that 8145 million people who are eligible voters are anti india they not vote for narendra modi offensive anti national should stand our ground object this rhetoric bullying one leader party
2,modi was relatively his most favourable the runup 2014 some saw him peo development pro federalism delhi politician all started going downhill when invited rajapaksa his oath taking ceremony and the useless tnbjp unit thereafter
"2,till modi there ill politics â€• samriti irani
this means that for these many years you were serving modi and not the country
"
2,hes younger version modi 
2,its all facts end modiysrcpkcr ruling ppl opening against ppl voted for jagan reddy automatically will rule ppl shld think they shld beware with nda1lakh crore scamster jaganreddy 
2,hope nobody forwards him modi xerox machines picture
2,amazed how shifted stance from india against corruption india against modi
2,does not solve all the problems years will vote for those who have created these problems last years â€â™€ï¸ 
2,yes and when the ima thought name was modi 
2,may 2019 till date sri narendra modis effort people indias hardwork come ls2019 23rd may nda bjp 350 jai h8nd 
2,yogi and your father modi got lot ego wait the time will show you that time people wont spit also you
2,want vote for modi and put insta story that voted for modi bro
2,april 7th our chowkidhar narendhra modi mysore âœŒ waiting â›³â›³jai hind
2,dudeeverybody knows that the airstrikes was done our defenceforces and not but everyone except the media want know why modiji did not stop inspite intel that ship has sailed 
2,think you are person with solid argument power tell 1when tdp was targetting pawan and called bjp bharatiya jagan pawan why jagan mohan reddy couldnt defend can you defend your leader jagan from the argument that jagan fall modis legs for his cbi cases
"2,watson ending axar patel
just like modi will end harpic patel
"
2,modi does not solve all the problems years will vote for those who have created these problems last years â€â™€ï¸ use your mind and logics please
2,where were you gobar when modi sent pakistan dialogue the only way agree but criticism one way traffic mrsgandhi
2,without 2014 modi wave like euphoria nothing can stop raga make decisive mark 2019 
